Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (C),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Manifold Relative Pressure (psi)
1177056,14.70,13.92,94,0.26,826,33.33,13.50,1.41,29,0.00,5.08,0.00,0,0.00,0.00,-9.72
1177122,14.70,13.68,94,0.26,827,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1177188,14.70,13.84,94,0.26,832,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1177256,14.70,13.84,94,0.25,832,33.33,12.00,1.42,29,0.00,5.08,0.00,0,0.00,0.00,-9.72
1177321,14.70,13.92,94,0.25,839,33.33,12.00,1.43,29,0.00,5.08,0.00,0,0.00,0.00,-9.72
1177387,14.81,13.68,94,0.25,836,33.33,12.50,1.43,29,0.00,5.08,0.00,0,0.00,0.00,-9.72
1177453,14.81,13.84,94,0.25,836,33.33,12.50,1.43,29,0.00,5.08,0.00,0,0.00,0.00,-9.72
1177518,14.81,13.84,94,0.25,834,33.33,13.00,1.42,29,0.00,5.08,0.00,0,0.00,0.00,-9.72
1177586,14.81,13.84,94,0.26,833,33.33,13.00,1.41,29,0.00,5.08,0.00,0,0.00,0.00,-9.72
1177652,14.81,13.76,94,0.26,825,33.33,13.50,1.41,29,0.00,5.08,0.00,0,0.00,0.00,-9.72
1177717,14.81,13.92,94,0.26,823,33.33,14.00,1.41,29,0.00,5.08,0.00,0,0.00,0.00,-9.72
1177784,14.81,13.84,94,0.25,828,33.33,13.50,1.41,29,0.00,5.08,0.00,0,0.00,0.00,-9.72
1177849,14.81,13.84,94,0.26,828,33.33,13.00,1.41,29,0.00,5.08,0.00,0,0.00,0.00,-9.72
1177914,14.81,13.84,94,0.25,829,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1177982,14.70,13.92,94,0.26,834,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178047,14.70,13.92,94,0.25,832,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178115,14.70,13.92,94,0.25,832,33.33,13.00,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178180,14.81,13.84,94,0.25,835,33.33,12.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178245,14.81,13.84,94,0.26,833,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178312,14.81,13.84,94,0.26,832,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178378,14.81,13.92,94,0.26,826,33.33,13.50,1.40,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178444,14.81,13.84,94,0.26,822,33.33,14.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178511,14.81,13.92,94,0.25,825,33.33,13.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178577,14.81,13.92,94,0.25,829,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178643,14.81,13.92,94,0.25,834,33.33,13.00,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178709,14.81,13.92,94,0.25,840,33.33,12.00,1.44,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178775,14.81,13.92,94,0.25,845,33.33,11.50,1.44,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178842,14.81,13.92,94,0.25,842,33.33,12.00,1.44,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178907,14.81,13.84,94,0.25,843,33.33,11.50,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1178974,14.70,13.84,94,0.25,838,33.33,12.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179040,14.70,13.84,94,0.26,833,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179106,14.70,13.92,94,0.26,827,33.33,14.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179172,14.70,13.92,94,0.26,823,33.33,14.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179239,14.70,13.84,94,0.26,824,33.33,14.00,1.40,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179304,14.70,13.84,94,0.26,822,33.33,14.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179370,14.81,13.84,94,0.25,828,33.33,13.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179436,14.81,13.92,94,0.25,831,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179502,14.93,13.92,94,0.25,834,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179568,14.93,13.84,94,0.25,831,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179635,14.93,13.84,94,0.25,831,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179701,14.93,13.76,94,0.25,836,33.33,13.00,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179767,14.81,13.84,94,0.25,830,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179833,14.93,13.84,94,0.25,831,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179900,14.81,13.92,94,0.25,834,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1179966,14.81,13.76,94,0.25,834,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180033,14.81,13.84,94,0.25,834,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180099,14.81,13.76,94,0.25,837,33.33,12.50,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180165,14.81,13.84,94,0.25,836,33.33,12.50,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180231,14.81,13.84,94,0.25,836,33.33,13.00,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180297,14.81,13.84,94,0.25,834,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180363,14.81,13.76,94,0.25,833,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180430,14.81,13.84,94,0.25,834,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180496,14.81,13.84,94,0.26,827,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180562,14.81,13.92,94,0.25,828,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180628,14.81,13.84,94,0.25,830,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180694,14.81,13.92,94,0.25,832,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180761,14.70,13.84,94,0.25,839,33.33,12.50,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180826,14.81,13.84,94,0.25,839,33.33,11.50,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180892,14.81,13.84,94,0.25,845,33.33,11.50,1.44,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1180958,14.81,13.92,94,0.25,840,33.33,12.50,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181026,14.81,13.76,94,0.25,837,33.33,13.00,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181091,14.81,13.84,94,0.25,834,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181157,14.81,13.84,94,0.26,830,33.33,13.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181222,14.70,13.84,94,0.26,823,33.33,14.00,1.40,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181290,14.81,13.84,94,0.26,824,33.33,14.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181356,14.81,13.92,94,0.26,830,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181422,14.81,13.84,94,0.25,832,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181487,14.81,13.84,94,0.25,834,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181553,14.81,13.84,94,0.25,834,33.33,12.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181619,14.81,13.84,94,0.25,839,33.33,12.50,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181688,14.81,13.92,95,0.25,838,33.33,12.50,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181752,14.70,13.92,95,0.25,834,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181818,14.70,13.92,95,0.25,830,33.33,13.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181885,14.70,13.84,95,0.26,825,33.33,14.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1181951,14.70,13.92,95,0.26,819,33.33,14.50,1.40,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182016,14.70,13.84,95,0.26,822,33.33,14.00,1.40,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182084,14.59,13.92,95,0.26,828,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182150,14.70,13.84,95,0.26,828,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182215,14.70,13.84,95,0.26,830,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182282,14.70,13.84,95,0.25,834,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182348,14.70,13.92,95,0.26,828,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182413,14.70,13.84,95,0.26,826,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182480,14.70,13.84,95,0.26,826,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182546,14.70,13.84,95,0.26,824,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182612,14.70,13.92,95,0.26,820,33.33,14.00,1.40,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182678,14.70,13.92,95,0.26,823,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182744,14.70,13.92,94,0.26,826,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182811,14.70,13.84,94,0.26,827,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182877,14.81,13.68,95,0.26,826,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1182943,14.70,13.84,95,0.25,826,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183009,14.70,13.84,95,0.26,834,33.33,12.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183075,14.70,13.84,95,0.26,833,33.33,12.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183142,14.70,13.76,95,0.26,830,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183208,14.70,13.84,95,0.26,828,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183274,14.70,13.76,95,0.26,827,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183340,14.70,13.92,95,0.26,824,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183406,14.81,13.76,95,0.25,826,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183472,14.70,13.84,95,0.25,833,33.33,12.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183538,14.81,13.76,95,0.25,832,33.33,12.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183605,14.81,13.84,95,0.25,839,33.33,12.00,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183670,14.81,13.76,95,0.25,834,33.33,11.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183737,14.70,13.92,95,0.25,836,33.33,12.50,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183803,14.81,13.76,95,0.25,834,33.33,12.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183869,14.70,13.84,95,0.25,833,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1183936,14.81,13.76,95,0.25,835,33.33,12.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184002,14.70,13.84,95,0.26,833,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184067,14.70,13.84,95,0.26,826,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184134,14.81,13.92,95,0.25,831,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184200,14.81,13.76,95,0.25,833,33.33,13.00,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184266,14.81,13.84,95,0.25,838,33.33,12.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184332,14.81,13.84,95,0.25,835,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184398,14.93,13.84,95,0.25,834,33.33,12.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184464,14.93,13.76,95,0.25,834,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184530,14.93,13.92,95,0.26,833,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184597,14.81,13.84,95,0.25,832,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184663,14.81,13.84,95,0.26,829,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184729,14.81,13.92,95,0.26,832,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184795,14.81,13.92,95,0.26,828,33.33,13.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184862,14.81,13.92,95,0.25,832,33.33,13.00,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184928,14.81,13.84,95,0.25,836,33.33,12.50,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1184993,14.81,13.84,95,0.25,839,33.33,12.50,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185060,14.70,13.84,95,0.26,840,33.33,12.00,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185126,14.81,13.92,95,0.25,836,33.33,13.00,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185193,14.70,13.92,95,0.25,839,33.33,12.50,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185258,14.70,13.84,95,0.25,836,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185324,14.81,13.84,95,0.26,833,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185390,14.70,13.84,95,0.25,830,33.33,13.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185456,14.81,13.84,95,0.26,831,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185522,14.81,13.84,95,0.26,826,33.33,14.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185588,14.93,13.84,95,0.25,830,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185655,14.93,13.92,95,0.25,832,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185722,14.93,13.84,95,0.26,825,33.33,14.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185787,14.81,13.84,95,0.26,824,33.33,14.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185853,14.81,13.84,95,0.25,824,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185920,14.81,13.92,95,0.26,826,33.33,13.50,1.40,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1185985,14.81,13.84,95,0.26,823,33.33,14.00,1.40,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186052,14.81,13.84,95,0.26,825,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186119,14.81,13.84,95,0.26,825,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186184,14.81,13.84,95,0.26,827,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186250,14.81,13.84,95,0.25,832,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186317,14.81,13.92,95,0.25,833,33.33,12.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186382,14.70,13.76,95,0.25,829,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186450,14.81,13.84,95,0.26,828,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186514,14.70,13.76,95,0.25,836,33.33,12.50,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186581,14.70,13.92,95,0.25,832,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186646,14.70,13.84,95,0.25,828,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186714,14.70,13.92,95,0.25,826,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186780,14.70,13.76,95,0.25,829,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186845,14.70,13.84,95,0.25,825,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186912,14.70,13.84,95,0.26,830,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1186977,14.70,13.92,95,0.26,830,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187044,14.81,13.76,95,0.26,830,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187110,14.81,13.84,95,0.26,828,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187178,14.81,13.76,95,0.26,826,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187244,14.81,13.84,95,0.25,832,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187309,14.81,13.76,95,0.25,834,33.33,12.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187374,14.81,13.92,95,0.25,834,33.33,12.50,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187442,14.81,13.76,95,0.25,835,33.33,12.50,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187507,14.81,13.84,95,0.26,838,33.33,12.00,1.43,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187573,14.81,13.76,95,0.25,834,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187639,14.81,13.84,95,0.25,832,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187705,14.81,13.84,95,0.25,831,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187772,14.81,13.84,95,0.26,829,33.33,13.00,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187839,14.70,13.84,95,0.25,831,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187905,14.81,13.84,95,0.25,828,33.33,13.50,1.41,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1187970,14.81,13.84,95,0.25,835,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1188037,14.81,13.84,95,0.26,830,33.33,13.00,1.42,30,0.00,5.08,0.00,0,0.00,0.00,-9.72
1188102,14.81,13.92,95,0.25,835,33.33,12.50,1.43,30,0.00,5.22,0.00,0,0.00,0.00,-9.72
1188169,14.81,13.84,95,0.25,834,33.33,13.00,1.42,30,0.00,5.22,0.00,0,0.00,0.00,-9.58
1188235,14.81,13.92,95,0.25,838,33.33,12.00,1.43,30,0.00,5.37,0.00,0,0.00,0.00,-9.58
1188301,14.81,13.84,95,0.25,847,33.33,12.00,1.45,30,0.00,5.37,0.00,0,0.00,0.00,-9.43
1188368,14.81,13.92,95,0.25,846,33.33,11.50,1.44,30,0.00,5.37,0.00,0,0.00,0.00,-9.43
1188434,14.93,13.84,95,0.25,850,33.33,11.50,1.45,30,0.00,5.22,0.00,0,0.00,0.00,-9.43
1188500,14.93,13.92,95,0.25,852,33.33,11.00,1.45,30,0.00,5.22,0.00,0,0.00,0.00,-9.58
1188565,14.93,13.92,95,0.25,853,33.33,11.00,1.46,30,0.00,5.66,3.53,0,0.00,0.00,-9.58
1188631,15.04,13.92,95,0.38,850,33.33,13.00,1.81,30,0.00,6.53,5.10,0,0.00,0.00,-9.14
1188698,15.16,13.84,95,0.56,868,33.33,15.50,2.41,30,0.00,7.40,5.49,0,0.00,0.00,-8.27
1188765,15.39,13.84,95,0.62,920,33.33,17.50,2.94,30,0.00,8.13,6.67,0,0.00,0.00,-7.40
1188830,15.50,13.84,95,0.65,1002,33.33,17.50,3.42,30,0.00,8.71,7.45,0,0.00,0.00,-6.67
1188896,15.27,13.84,95,0.65,1100,33.33,17.50,3.75,30,0.00,9.14,7.45,0,0.00,0.00,-6.09
1188963,14.93,13.84,95,0.53,1276,33.33,16.50,4.35,30,0.00,9.29,7.84,0,0.00,0.00,-5.66
1189030,14.24,13.84,95,0.55,1432,33.33,19.00,4.58,30,0.00,9.14,8.24,0,0.00,0.00,-5.51
1189094,14.13,13.84,95,0.46,1631,33.33,22.00,4.87,30,0.00,8.85,8.24,0,0.00,0.00,-5.66
1189162,14.59,13.84,95,0.43,1764,33.33,23.00,5.27,30,0.00,8.27,8.24,0,0.00,0.00,-5.95
1189228,14.93,13.84,95,0.42,1932,33.33,27.00,5.77,30,0.00,7.98,8.24,0,0.00,0.00,-6.53
1189294,15.27,13.84,95,0.42,2021,33.33,28.50,5.60,30,0.00,7.69,8.24,0,0.00,0.00,-6.82
1189359,15.16,13.92,95,0.42,2058,33.33,29.50,5.71,30,0.00,7.55,8.24,0,0.00,0.00,-7.11
1189425,14.93,13.84,95,0.43,2053,33.33,29.50,5.69,30,0.00,7.40,8.24,0,0.00,0.00,-7.25
1189492,14.81,13.92,95,0.46,2012,33.33,29.50,5.58,30,0.00,7.55,8.24,0,0.00,0.00,-7.40
1189559,14.59,13.84,95,0.46,1946,33.33,28.50,5.40,30,0.00,7.55,8.24,0,0.00,0.00,-7.25
1189624,14.47,13.84,95,0.47,1909,33.33,27.50,5.29,30,0.00,7.69,8.63,0,0.00,0.00,-7.25
1189690,14.59,13.84,95,0.49,1869,33.33,27.00,5.18,30,0.00,7.69,8.63,0,0.00,0.00,-7.11
1189758,14.70,13.92,95,0.51,1826,33.33,26.50,5.45,30,0.00,7.84,8.63,1,0.00,0.00,-7.11
1189823,14.93,13.84,95,0.55,1762,33.33,25.50,5.26,30,0.00,7.98,8.63,1,0.00,0.00,-6.96
1189890,15.04,13.84,95,0.59,1662,33.33,22.50,5.32,30,0.00,8.42,8.63,1,0.00,0.00,-6.82
1189956,15.04,13.76,95,0.64,1571,33.33,21.00,5.36,30,0.00,8.71,8.63,1,0.00,0.00,-6.38
1190021,14.93,13.84,95,0.68,1457,33.33,19.00,5.28,30,0.00,9.29,8.63,1,0.00,0.00,-6.09
1190090,14.59,13.84,95,0.73,1358,33.33,17.00,5.22,30,0.00,9.87,8.63,1,0.00,0.00,-5.51
1190155,14.13,13.84,95,0.76,1262,33.33,15.50,4.84,30,0.00,10.45,8.63,1,0.00,0.00,-4.93
1190221,14.01,13.84,95,0.77,1191,33.33,14.00,4.83,30,0.00,10.74,8.63,1,0.00,0.00,-4.35
1190287,14.13,13.84,95,0.81,1146,33.33,14.00,4.65,30,0.00,11.17,9.02,1,0.00,0.00,-4.06
1190352,14.13,13.76,95,0.81,1076,33.33,13.50,4.59,30,0.50,11.61,9.02,1,0.00,0.00,-3.63
1190419,14.24,13.92,95,0.82,1048,33.33,13.00,4.70,30,0.50,11.90,9.02,1,0.00,0.00,-3.19
1190485,13.90,13.76,95,0.83,1026,33.33,13.00,4.60,30,1.00,12.19,9.02,1,0.00,0.00,-2.90
1190551,14.13,13.84,95,0.82,1008,33.33,12.00,4.51,30,1.00,12.33,9.41,1,0.00,0.00,-2.61
1190617,14.13,13.84,95,0.82,998,33.33,11.50,4.26,30,1.00,12.62,9.80,1,0.00,0.00,-2.47
1190684,14.24,13.84,95,0.79,1015,33.33,12.00,4.57,30,1.00,12.77,10.20,1,0.00,0.00,-2.18
1190750,14.47,13.76,95,0.76,1070,33.33,13.00,4.57,30,2.00,12.77,10.98,3,0.00,0.00,-2.03
1190816,14.36,13.84,95,0.77,1182,33.33,14.00,5.23,30,2.00,12.77,11.37,3,0.00,0.00,-2.03
1190883,14.59,13.76,95,0.79,1225,33.33,15.50,5.36,30,2.00,12.62,11.76,3,0.00,0.00,-2.03
1190948,14.70,13.84,95,0.82,1256,33.33,15.50,5.44,30,2.00,12.77,12.94,3,0.00,0.00,-2.18
1191015,14.70,13.76,95,0.84,1274,33.33,15.50,6.09,30,2.00,12.91,13.73,3,0.00,0.00,-2.03
1191082,14.81,13.84,95,0.81,1360,33.33,16.00,6.47,30,1.50,13.06,13.73,3,0.00,0.00,-1.89
1191147,14.81,13.84,95,0.81,1444,33.33,16.00,6.73,30,0.50,12.91,14.12,3,0.00,0.00,-1.74
1191213,14.81,13.84,95,0.82,1502,33.33,16.00,6.78,30,0.50,12.91,14.12,5,0.00,0.00,-1.89
1191280,14.81,13.84,95,0.82,1514,33.33,16.00,6.92,30,0.00,12.91,14.12,5,0.00,0.00,-1.89
1191346,14.81,13.84,95,0.79,1545,33.33,15.50,7.24,30,0.00,12.91,14.51,5,0.00,0.00,-1.89
1191411,14.93,13.92,95,0.78,1616,33.33,16.50,7.71,30,0.00,12.77,14.51,5,0.00,0.00,-1.89
1191477,14.93,13.84,95,0.79,1721,33.33,18.00,7.94,30,0.00,12.62,14.51,5,0.00,0.00,-2.03
1191544,14.81,13.92,95,0.81,1773,33.33,19.00,8.01,30,0.00,12.48,14.51,5,0.00,0.00,-2.18
1191609,14.93,13.84,95,0.81,1788,33.33,19.00,8.20,30,0.00,12.48,14.51,5,0.00,0.00,-2.32
1191676,14.93,13.84,95,0.78,1831,33.33,19.00,8.53,30,0.00,12.48,14.51,7,0.00,0.00,-2.32
1191741,14.81,13.84,95,0.78,1905,33.33,20.50,8.84,30,0.00,12.33,14.51,7,0.00,0.00,-2.47
1191808,14.81,13.84,95,0.77,1974,33.33,22.50,9.03,30,0.00,12.33,14.51,7,0.00,0.00,-2.47
1191875,14.70,13.84,95,0.78,2015,33.33,22.50,9.10,30,0.00,12.33,14.51,7,0.00,0.00,-2.47
